id,width,height,url,photographer,photographer_url,photographer_id,avg_color,original,large2x,large,medium,small,portrait,landscape,tiny,liked,alt
36096931,4000,6000,https://www.pexels.com/photo/close-up-of-freshly-baked-artisan-bread-loaves-36096931/,Paola Graphisme,https://www.pexels.com/@paola-graphisme-2159479149,2159479149,#855831,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/36096931/pexels-photo-36096931.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Delicious rustic breads with seeds and flour dusting on display. Perfect for baking enthusiasts.
30918880,5305,3537,https://www.pexels.com/photo/artisan-bread-cooling-in-bakery-in-berlin-30918880/,Travel with  Lenses,https://www.pexels.com/@travel-with-lenses-734723610,734723610,#75726D,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30918880/pexels-photo-30918880.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Artisan bread cooling on a rack in a Berlin bakery, dusted with flour."
14565958,3840,5760,https://www.pexels.com/photo/freshly-baked-goods-14565958/,Taha Samet Arslan,https://www.pexels.com/@tahaasamett,48519573,#A37252,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/14565958/pexels-photo-14565958.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Artisan breads and baguette in a rustic bakery setting, beautifully displayed with natural lighting."
32935773,3024,4032,https://www.pexels.com/photo/close-up-of-rustic-artisan-bread-loaf-32935773/,Alejandro Esquivel,https://www.pexels.com/@alejandro-esquivel-2153302390,2153302390,#926836,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/32935773/pexels-photo-32935773.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Golden artisan bread with decorative scoring, fresh from the oven."
30596423,1728,3072,https://www.pexels.com/photo/stack-of-freshly-baked-bread-loaves-in-bakery-30596423/,Zehra K.,https://www.pexels.com/@zehra-k-710717493,710717493,#261D16,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30596423/pexels-photo-30596423.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Warmly lit stack of freshly baked bread loaves at a bakery, showcasing rustic artisanal quality."
30816606,4000,6000,https://www.pexels.com/photo/rustic-whole-grain-bread-with-basket-of-eggs-30816606/,Beyza Yalçın,https://www.pexels.com/@beyza-yalcin-153182170,153182170,#443424,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30816606/pexels-photo-30816606.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Delicious whole grain bread with a rustic touch, paired with fresh eggs in a basket."
30816630,4000,6000,https://www.pexels.com/photo/rustic-bread-loaf-with-cheese-and-tomatoes-30816630/,Beyza Yalçın,https://www.pexels.com/@beyza-yalcin-153182170,153182170,#574030,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30816630/pexels-photo-30816630.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Freshly baked bread loaf served with cheese and cherry tomatoes, perfect for a rustic meal."
20685039,5184,3456,https://www.pexels.com/photo/top-view-of-bread-on-paper-20685039/,Alexandre Bonato,https://www.pexels.com/@alexandre-bonato-1095140900,1095140900,#744D30,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/20685039/pexels-photo-20685039.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Freshly baked artisanal bread with a golden crust, cooling on a wire rack."
10202998,5304,7426,https://www.pexels.com/photo/close-up-photo-of-freshly-baked-bread-10202998/,cottonbro studio,https://www.pexels.com/@cottonbro,1437723,#45392D,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/10202998/pexels-photo-10202998.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,A variety of freshly baked artisan bread loaves showcasing textures and grains.
34819157,6049,5542,https://www.pexels.com/photo/artisan-bread-display-in-bali-bakery-34819157/,Tom Fisk,https://www.pexels.com/@tomfisk,3052,#84725C,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/34819157/pexels-photo-34819157.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,An assortment of artisan bread beautifully arranged on wooden shelves in a Bali bakery.
27165969,3024,4032,https://www.pexels.com/photo/bread-in-bakery-27165969/,Ruxanda Photography,https://www.pexels.com/@ruxanda-photography-1470184397,1470184397,#5A462E,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/27165969/pexels-photo-27165969.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Close-up of freshly baked rye loaves resting on wooden shelves in a bakery.
65248,4000,3000,https://www.pexels.com/photo/brown-round-baked-bread-65248/,Pixabay,https://www.pexels.com/@pixabay,2659,#98641B,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/65248/bread-flat-bread-food-bread-stamp-65248.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Close-up of freshly baked golden brown bread with floral pattern. Perfect for food blogs and bakery promotions.
16149823,3456,5184,https://www.pexels.com/photo/bread-16149823/,Chrystian Guedez,https://www.pexels.com/@chrystiang,1422239,#927965,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/16149823/pexels-photo-16149823.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Close-up of freshly sliced homemade rye bread on a cutting board, showcasing texture and crispness."
6291410,4120,6180,https://www.pexels.com/photo/close-up-of-pastries-in-a-bakery-6291410/,Anna Shvets,https://www.pexels.com/@shvetsa,1984515,#A39A8D,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/6291410/pexels-photo-6291410.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Close-up of freshly baked bread cooling on racks in a bakery.
7333161,4010,6016,https://www.pexels.com/photo/brown-breads-and-wheat-grass-7333161/,Evgeniy Alekseyev,https://www.pexels.com/@shliftik,41703450,#CEB29A,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/7333161/pexels-photo-7333161.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Close-up view of artisan breads with wheat in a basket for a rustic food presentation.
18421960,4160,6240,https://www.pexels.com/photo/bread-served-on-breakfast-18421960/,Jah Nomad,https://www.pexels.com/@jah-nomad-602715773,602715773,#AB907F,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/18421960/pexels-photo-18421960.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Delicious artisan bread slices elegantly stacked on a white plate, perfect for breakfast or brunch."
31318384,4825,3217,https://www.pexels.com/photo/freshly-baked-rustic-wholegrain-bread-31318384/,Giovanna Kamimura,https://www.pexels.com/@giovanna-kamimura-399616174,399616174,#9C836D,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/31318384/pexels-photo-31318384.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"A loaf of artisanal wholegrain bread, freshly baked and wrapped in parchment paper."
11789792,6240,4160,https://www.pexels.com/photo/close-up-photo-of-bread-slices-11789792/,Mateusz Feliksik,https://www.pexels.com/@mateusz-feliksik-1896604,1896604,#825C35,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/11789792/pexels-photo-11789792.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Detailed view of sliced artisan bread with golden crust on wooden board.
30853707,6112,4075,https://www.pexels.com/photo/assorted-artisan-breads-on-display-in-bakery-30853707/,Manish Jain,https://www.pexels.com/@manish-jain-1176829519,1176829519,#604124,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30853707/pexels-photo-30853707.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Freshly baked artisan breads displayed in a Berlin bakery, emphasizing variety and craftsmanship."
14582736,3456,5184,https://www.pexels.com/photo/brown-bread-in-close-up-shot-14582736/,Doğu Tuncer,https://www.pexels.com/@dogu-tuncer-339534179,339534179,#524B45,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/14582736/pexels-photo-14582736.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"Close-up of a golden brown braided loaf sprinkled with sesame seeds, cooling on a floured baking tray."
30785712,4000,6000,https://www.pexels.com/photo/whole-grain-bread-with-fresh-tomatoes-and-eggs-30785712/,Beyza Yalçın,https://www.pexels.com/@beyza-yalcin-153182170,153182170,#5F4725,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/30785712/pexels-photo-30785712.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Rustic whole grain bread with cherry tomatoes and eggs in a basket. Perfect for healthy home-baked meals.
19062746,3966,5293,https://www.pexels.com/photo/mouth-watering-delicious-bread-slices-19062746/,Nadin Sh,https://www.pexels.com/@nadin-sh-78971847,78971847,#A98565,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/19062746/pexels-photo-19062746.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,"A close-up image showing slices of golden-brown crust bread, ready to eat."
1118333,5472,3648,https://www.pexels.com/photo/four-brown-breads-in-brown-wicker-basket-1118333/,Cats Coming,https://www.pexels.com/@catscoming,116286,#AAA6A1,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&h=350,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=1200&w=800,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&fit=crop&h=627&w=1200,https://images.pexels.com/photos/1118333/pexels-photo-1118333.jpeg?auto=compress&cs=tinysrgb&dpr=1&fit=crop&h=200&w=280,FALSE,Top view of various freshly baked breads in a wicker basket on a marble surface.
